"","elev","distance","pop","punish","reach","income","camhour.1","camhour.2","camhour.3","camhour.4","camhour.5","camhour.6","camhour.7","camhour.8","camhour.9","camhour.10","camhour.11","camhour.12","camhour.13","camhour.14","camhour.15","camhour.16","camhour.17","camhour.18","camhour.19","camhour.20","camhour.21","camhour.22","camhour.23","camhour.24","camhour.25","camhour.26","camhour.27","camhour.28","camhour.29","camhour.30","camhour.31","camhour.32","camhour.33","camhour.34","camhour.35","camhour.36","camhour.37","camhour.38","camhour.39","camhour.40","camhour.41","camhour.42","camhour.43","camhour.44","camhour.45","camhour.46","camhour.47","camhour.48","camhour.49","camhour.50","camhour.51","camhour.52","camhour.53","camhour.54","camhour.55","camhour.56","camhour.57","cam_angle.1","cam_angle.2","cam_angle.3","cam_angle.4","cam_angle.5","cam_angle.6","cam_angle.7","cam_angle.8","cam_angle.9","cam_angle.10","cam_angle.11","cam_angle.12","cam_angle.13","cam_angle.14","cam_angle.15","cam_angle.16","cam_angle.17","cam_angle.18","cam_angle.19","cam_angle.20","cam_angle.21","cam_angle.22","cam_angle.23","cam_angle.24","cam_angle.25","cam_angle.26","cam_angle.27","cam_angle.28","cam_angle.29","cam_angle.30","cam_angle.31","cam_angle.32","cam_angle.33","cam_angle.34","cam_angle.35","cam_angle.36","cam_angle.37","cam_angle.38","cam_angle.39","cam_angle.40","cam_angle.41","cam_angle.42","cam_angle.43","cam_angle.44","cam_angle.45","cam_angle.46","cam_angle.47","cam_angle.48","cam_angle.49","cam_angle.50","cam_angle.51","cam_angle.52","cam_angle.53","cam_angle.54","cam_angle.55","cam_angle.56","cam_angle.57","park.ind","nsite"
"11",1.13637452401814,1.58694856527816,-0.785602257088069,0.0625217391304348,-0.596826581491634,0.0574796636308073,-1.2681950762406,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,-0.0607768790474038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"12",0.880911647267532,1.48276530774394,-0.773344476205091,0.0625217391304348,-0.596826581491634,0.0574796636308073,-1.29563639890408,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,-0.154077376103243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"13",0.635805373628432,1.65214393171514,-0.753491840545293,0.0625217391304348,-0.596826581491634,0.0574796636308073,-1.37796036689453,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,-1.29563639890408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"14",0.649614177777113,1.86439030973256,-0.764167705111617,0.0625217391304348,-0.596826581491634,0.0574796636308073,-0.664485977644004,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,-3.0793223720304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"15",0.760084610966567,1.59400381741576,-0.771505809072644,0.0625217391304348,-0.596826581491634,0.0574796636308073,-0.77425126829793,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,-8.01876045145712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"16",0.777345616152419,1.34455701903643,-0.772367166648204,0.0625217391304348,-0.596826581491634,0.0574796636308073,-0.938899204278821,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,-9.11641335799639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"17",0.580570157033705,1.21316740545743,-0.760771968515657,0.0625217391304348,-0.596826581491634,0.0574796636308073,-0.993781849605784,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,-0.269330931289865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"18",0.587474559108046,1.07484871414567,-0.746899142178502,0.0625217391304348,-0.596826581491634,0.0574796636308073,-1.32307772156757,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,-2.80490914539558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"19",0.756632409929397,0.753167068992347,-0.755181426558893,0.0625217391304348,-0.596826581491634,0.0574796636308073,-1.43284301222149,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,-6.09786786501339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"20",1.01554748771718,0.662831452389917,-0.769841069912185,0.0625217391304348,-0.596826581491634,0.0574796636308073,-1.48772565754846,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,-1.64139706446395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"21",0.832580832747146,0.579787664934176,-0.767207303479221,0.0625217391304348,-0.596826581491634,0.0574796636308073,-1.54260830287542,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,-2.25608269212595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"22",0.615092167405409,0.371931104752002,-0.752762999519819,0.0625217391304348,-0.596826581491634,0.0574796636308073,-1.54260830287542,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,-5.00021495847412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"23",0.521882739401808,0.266938228120032,-0.736736779243762,0.0625217391304348,-0.596826581491634,0.0574796636308073,-1.54260830287542,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,-8.56758690472675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"24",0.0696444035324816,0.096392490904014,-0.696170150348607,0.0625217391304348,-0.596826581491634,0.0574796636308073,-1.54260830287542,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,-0.884016558951857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"25",-0.772692649537103,-0.0941045740781816,-0.638293547098434,0.0625217391304348,-0.596826581491634,0.0574796636308073,-1.59749094820238,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,-0.0607768790474038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"26",-0.610439200790093,0.351217473289884,-0.79790144939295,0.0625217391304348,-0.596826581491634,0.0574796636308073,-0.993781849605784,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,0.213636347587414,-2.53049591876076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
